all定位误差X-1,all定位误差Y-1,all定位误差X-2,all定位误差Y-2,all定位误差X-3,all定位误差Y-3,all定位误差X-4,all定位误差Y-4,all物件坐标X-1,all物件坐标Y-1,all物理坐标X-1,all物理坐标Y-1,catch定位误差X(移动到拍照位),catch定位误差Y(移动到拍照位),catch光栅反馈X(移动到拍照位),catch光栅反馈Y(移动到拍照位),视觉误差X,视觉误差Y,catch复拍物件坐标X,catch复拍物件坐标Y,catch复拍物理坐标X,catch复拍物理坐标Y,catchPLC坐标X,catchPLC坐标Y,catch定位误差X,catch定位误差Y,catch光栅反馈X,catch光栅反馈Y,releasePLC坐标X,releasePLC坐标Y,release定位误差X,release定位误差Y,release光栅反馈X,release光栅反馈Y,贴合误差X,贴合误差Y,release视觉坐标X(像素),release视觉坐标Y(像素)
-0.055297852,-0.01499939,-0.104797363,-0.01499939,-0.104797363,-0.01999855,-0.076797485,-0.01999855,851.03,942.691,39.549,-3.947,-0.104797363,-0.01499939,230.8,120.6,-0.012210846,-0.010675669,850.848,942.849,39.561,-3.937,140.1,113.1,-0.114807129,-0.004997253,140.2,113.1,-50.4,32.5,-0.060001373,-0.009998322,-50.3,32.5,2.402587891,-4.997558594,2192.403,836.002
-0.055297852,-0.01499939,-0.104797363,-0.01499939,-0.104797363,-0.01999855,-0.076797485,-0.01999855,859.149,820.115,39.048,-12.204,-0.104797363,-0.01999855,230.8,28.5,-0.007976532,0.008185386657714844,859.031,819.993,39.056,-12.213,140.6,29.2,-0.114807129,-0.009998322,140.7,29.2,-50,122.8,-0.060001373,-0.009994507,-49.9,122.8,2.5,-1.5,2192.5,839.5
-0.055297852,-0.01499939,-0.104797363,-0.01499939,-0.104797363,-0.01999855,-0.076797485,-0.01999855,651.21,940.196,52.963,-4.07,-0.056800842,-0.01999855,113,28.5,-0.000904083,-0.017102718,651.195,940.45,52.964,-4.052,9,21.1,-0.076799393,-0.010000229,9.1,21.1,-50,77.5,-0.060001373,-0.009994507,-49.9,77.5,3.682861328,2.8070068359375,2193.683,843.807
-0.075294495,-0.01499939,-0.104797363,-0.01499939,-0.124801636,-0.01999855,-0.096801758,-0.01999855,844.674,904.141,39.989,-6.542,-0.075294495,-0.01499939,106.3,120.6,-0.009941101,0.030285358428955078,844.529,903.691,39.999,-6.572,15.2,115.7,-0.105297089,-0.01499939,15.3,115.7,-50.4,-12,-0.080001831,-0.020000458,-50.3,-12,-0.530273438,-0.48449707,2189.47,840.516
-0.075294495,-0.01499939,-0.104797363,-0.01499939,-0.124801636,-0.01999855,-0.096801758,-0.01999855,996.439,868.59,29.815,-8.971,-0.124801636,-0.01499939,230.8,120.6,-0.009651184,-0.004020691,996.295,868.649,29.824,-8.967,149.8,118.1,-0.11479187,-0.024993896,150,118.1,-50.4,32.5,-0.080001831,-0.009998322,-50.3,32.5,1,-5,2191,836
-0.075294495,-0.01499939,-0.104797363,-0.01499939,-0.124801636,-0.01999855,-0.096801758,-0.01999855,1014.573,1055.082,28.529,3.584,-0.124801636,-0.01999855,230.8,28.5,-0.013120651,0.0009086132049560547,1014.377,1055.068,28.542,3.583,151.1,13.4,-0.11479187,-0.009999275,151.2,13.4,-50,77.5,-0.080001831,-0.009994507,-49.9,77.5,3,2.5,2193,843.5
-0.075294495,-0.01499939,-0.104797363,-0.01499939,-0.124801636,-0.01999855,-0.096801758,-0.01999855,579.999,934.28,57.746,-4.452,-0.076797485,-0.01999855,113,28.5,-0.072559357,0.020440101623535156,578.92,933.972,57.818,-4.472,4.2,21.5,-0.106800556,-0.009998322,4.3,21.5,-50,122.8,-0.080001831,-0.009994507,-49.9,122.8,-0.5,-1,2189.5,840
-0.11529541,-0.004997253,-0.164794922,-0.004997253,-0.164794922,-0.010000229,-0.136795044,-0.010000229,1126.339,1244.079,20.957,16.287,-0.11529541,-0.004997253,106.3,120.6,-0.010271072,-0.00229454,1126.186,1244.112,20.967,16.289,34.2,92.8,-0.15530014,0.0050048828125,34.4,92.8,-50.4,-12,-0.120002747,-0.010000229,-50.3,-12,-1.5,-2.50012207,2188.5,838.5
-0.11529541,-0.004997253,-0.164794922,-0.004997253,-0.164794922,-0.010000229,-0.136795044,-0.010000229,1490.642,1154.75,-3.466,10.187,-0.164794922,-0.004997253,230.8,120.6,0.008550643920898438,0.006894111633300781,1490.77,1154.649,-3.474,10.18,183.1,98.9,-0.154800415,-0.004997253,183.3,98.9,-50.4,32.5,-0.120002747,-1,-50.3,32.5,-1.55078125,-7.937927246,2188.449,833.062
-0.11529541,-0.004997253,-0.164794922,-0.004997253,-0.164794922,-0.010000229,-0.136795044,-0.010000229,1614.577,1153.637,-11.785,10.084,-0.164794922,-0.010000229,230.8,28.5,-0.037806511,0.0023288726806640625,1614.014,1153.601,-11.747,10.081,191.4,6.9,-0.164794922,-1,191.6,6.9,-50,122.8,-0.120002747,7.62939453125e-06,-49.9,122.8,0.17578125,-1.445983887,2190.176,839.554
-0.11529541,-0.004997253,-0.164794922,-0.004997253,-0.164794922,-0.010000229,-0.136795044,-0.010000229,1098.228,1264.422,22.837,17.663,-0.116798401,-0.010000229,113.1,28.5,0.008600234985351562,-0.000890732,1098.356,1264.436,22.828,17.664,39.1,-0.7,-0.156803131,-0.009999871,39.3,-0.7,-50,77.5,-0.120002747,-1,-49.9,77.5,1.5,1.5,2191.5,842.5
-0.055297852,-0.004997253,-0.104797363,-0.004997253,-0.104797363,-0.010000229,-0.076797485,-0.010000229,1306.463,1197.919,8.882,13.137,-0.055297852,-0.004997253,106.2,120.6,0.034401893615722656,-0.016670227,1306.974,1198.169,8.848,13.153,46.3,96,-0.055297852,-0.004997253,46.4,96,-50.4,32.5,-0.060001373,-1,-50.3,32.5,-1.841308594,-6.313415527,2188.159,834.687
-0.055297852,-0.004997253,-0.104797363,-0.004997253,-0.104797363,-0.010000229,-0.076797485,-0.010000229,1248.021,1224.425,12.796,14.935,-0.104797363,-0.004997253,230.8,120.6,0.000949859619140625,-0.002948761,1248.035,1224.469,12.795,14.938,166.9,94.2,-0.08480835,0.00499725341796875,166.9,94.2,-50.4,-12,-0.060001373,-0.010000229,-50.3,-12,-1.5,-2.5,2188.5,838.5
-0.055297852,-0.004997253,-0.104797363,-0.004997253,-0.104797363,-0.010000229,-0.076797485,-0.010000229,1187.84,1228.126,16.834,15.198,-0.104797363,-0.010000229,230.8,28.5,0.001636505126953125,-0.014315605,1187.863,1228.339,16.833,15.213,162.8,1.8,-0.094802856,2.384185791015625e-07,162.9,1.8,-50,77.5,-0.060001373,-1,-49.9,77.5,1,1.5,2191,842.5
-0.055297852,-0.004997253,-0.104797363,-0.004997253,-0.104797363,-0.010000229,-0.076797485,-0.010000229,713.633,1045.921,48.734,3.036,-0.056800842,-0.010000229,113,28.5,-0.026420593,0.0019156932830810547,713.239,1045.891,48.761,3.034,13.2,14,-0.066803932,-9.54E-07,13.3,14,-50,122.8,-0.060001373,7.62939453125e-06,-49.9,122.8,-0.397705078,-0.924133301,2189.602,840.076
-0.075294495,-0.004997253,-0.124801636,-0.004997253,-0.124801636,-0.010000229,-0.096801758,-0.010000229,1336.947,944.927,6.929,-3.908,-0.075294495,-0.004997253,106.3,120.6,0.014910221099853516,0.0022666454315185547,1337.17,944.894,6.914,-3.911,48.3,113,-0.085300446,-0.004997253,48.3,113,-50.4,32.5,-0.080001831,-1,-50.3,32.5,-1.262451172,-6.925048828,2188.738,834.075
-0.075294495,-0.004997253,-0.124801636,-0.004997253,-0.124801636,-0.010000229,-0.096801758,-0.010000229,1286.138,859.848,10.371,-9.627,-0.124801636,-0.004997253,230.8,120.6,-0.002314568,-0.003769875,1286.103,859.904,10.373,-9.623,169.3,118.8,-0.134796143,-0.01499176,169.4,118.8,-50,122.8,-0.080001831,7.62939453125e-06,-49.9,122.8,0.378662109,-1.229614258,2190.379,839.77
-0.075294495,-0.004997253,-0.124801636,-0.004997253,-0.124801636,-0.010000229,-0.096801758,-0.010000229,975.611,1255.319,31.071,17.078,-0.124801636,-0.010000229,230.8,28.5,0.006122589111328125,0.0038604736328125,975.703,1255.262,31.065,17.075,148.6,-0.1,-0.11479187,-0.009999923,148.7,-0.1,-50,77.5,-0.080001831,-1,-49.9,77.5,1,1.9998779296875,2191,843
-0.075294495,-0.004997253,-0.124801636,-0.004997253,-0.124801636,-0.010000229,-0.096801758,-0.010000229,943.626,1377.217,33.174,25.295,-0.076797485,-0.010000229,113,28.5,0.004596710205078125,-0.008237839,943.694,1377.34,33.169,25.303,28.8,-8.3,-0.086797714,9.5367431640625e-07,28.9,-8.3,-50.4,-12,-0.080001831,-0.010000229,-50.3,-12,-5,-1.50012207,2185,839.5
-0.075294495,-0.004997253,-0.124801636,-0.004997253,-0.124801636,-0.010000229,-0.096801758,-0.010000229,601.308,1357.458,56.16,24.043,-0.075294495,-0.004997253,106.3,120.6,-0.011447906,-0.005144119,601.137,1357.534,56.172,24.048,-1,85.1,-0.09529984,0.00499725341796875,-0.9,85.1,-50,122.8,-0.080001831,7.62939453125e-06,-49.9,122.8,-1.779296875,-2.313476563,2188.221,838.687
-0.075294495,-0.004997253,-0.124801636,-0.004997253,-0.124801636,-0.010000229,-0.096801758,-0.010000229,1003.198,1452.221,29.147,30.333,-0.124801636,-0.004997253,230.8,120.6,-0.012187958,-0.050701141,1003.012,1452.973,29.159,30.383,150.5,78.8,-0.134796143,-0.004997253,150.6,78.8,-50,77.5,-0.080001831,-0.009994507,-49.9,77.5,1.5,0,2191.5,841
-0.075294495,-0.004997253,-0.124801636,-0.004997253,-0.124801636,-0.010000229,-0.096801758,-0.010000229,929.067,1256.152,34.195,17.145,-0.124801636,-0.010000229,230.8,28.5,-0.006793976,-0.011713028,928.965,1256.326,34.202,17.157,145.5,-0.1,-0.124801636,-0.009999618,145.6,-0.1,-50.4,-12,-0.080001831,-0.010000229,-50.3,-12,-3.5,-1.5,2186.5,839.5
-0.075294495,-0.004997253,-0.124801636,-0.004997253,-0.124801636,-0.010000229,-0.096801758,-0.010000229,703.523,1318.726,49.313,21.411,-0.076797485,-0.010000229,113,28.5,0.021327972412109375,0.019647598266601562,703.842,1318.436,49.292,21.391,12.6,-4.4,-0.066802025,-1,12.7,-4.4,-50.4,32.5,-0.080001831,-1,-50.3,32.5,-5.181396484,-6.107666016,2184.819,834.892
-0.055297852,-0.004997253,-0.104797363,-0.004997253,-0.104797363,-0.010000229,-0.076797485,-0.010000229,678.18,809.356,51.201,-12.887,-0.055297852,-0.004997253,106.2,120.6,-0.003681183,-0.00564003,678.125,809.44,51.204,-12.882,4,122,-0.075300694,0.0050048828125,4.1,122,-50.4,-12,-0.060001373,-0.010000229,-50.3,-12,-1.5,-1.00012207,2188.5,840
-0.055297852,-0.004997253,-0.104797363,-0.004997253,-0.104797363,-0.010000229,-0.076797485,-0.010000229,820.286,821.353,41.657,-12.112,-0.104797363,-0.004997253,230.8,120.6,0.020328521728515625,-0.005924225,820.588,821.442,41.637,-12.106,138,121.2,-0.104797363,-0.004997253,138.1,121.2,-50.4,32.5,-0.060001373,-1,-50.3,32.5,1.5,-3,2191.5,838
-0.055297852,-0.004997253,-0.104797363,-0.004997253,-0.104797363,-0.010000229,-0.076797485,-0.010000229,890.001,829.121,36.974,-11.605,-0.104797363,-0.010000229,230.8,28.5,-0.004325867,0.007389068603515625,889.937,829.011,36.978,-11.612,142.7,28.6,-0.094802856,-0.010000229,142.8,28.6,-50,77.5,-0.060001373,-1,-49.9,77.5,4.054199219,3.6756591796875,2194.054,844.676
-0.055297852,-0.004997253,-0.104797363,-0.004997253,-0.104797363,-0.010000229,-0.076797485,-0.010000229,550.825,932.965,59.705,-4.533,-0.056800842,-0.010000229,113,28.5,0.06890869140625,-0.013358116,551.85,933.167,59.636,-4.52,2.2,21.5,-0.036801577,-1,2.3,21.5,-50,122.8,-0.060001373,7.62939453125e-06,-49.9,122.8,0.5,-1.5,2190.5,839.5
-0.039999999,-0.01,-0.075294495,-0.004997253,-0.104797363,-0.004997253,-0.124801636,-0.01999855,1379.386,1044.149,4.043,2.764,-0.075294495,-0.004997253,106.3,120.6,-1,-1,-1,-1,-1,-1,51.1,106.4,-0.075298309,-0.004997253,51.2,106.4,-50,122.8,-0.080001831,-0.009994507,-49.9,122.8,-0.5,-1,2189.5,840
-0.039999999,-0.01,-0.075294495,-0.004997253,-0.104797363,-0.004997253,-0.124801636,-0.01999855,1843.519,1412.969,-27.249,27.496,-0.124801636,-0.004997253,230.8,120.6,0.04883575439453125,-0.024898529,1844.244,1413.341,-27.297,27.521,206.9,81.6,-0.114776611,-0.004997253,207,81.6,-50,77.5,-0.080001831,-0.019996643,-49.9,77.5,4.850097656,4.9500732421875,2194.85,845.95
-0.039999999,-0.01,-0.075294495,-0.004997253,-0.104797363,-0.004997253,-0.124801636,-0.01999855,-1,-1,-1,-1,-0.124801636,-0.01999855,230.8,28.5,-0.023071289,0.005322456359863281,1688.536,1118.565,-16.737,7.705,196.4,9.3,-0.124801636,-0.01999855,196.5,9.3,-50.4,-12,-0.080001831,-0.020000458,-50.3,-12,-3.5,-0.5,2186.5,840.5
-0.039999999,-0.01,-0.075294495,-0.004997253,-0.104797363,-0.004997253,-0.124801636,-0.01999855,1379.386,1044.149,4.043,2.764,-0.076797485,-0.010000229,113,28.5,-0.007757187,-0.020990372,981.982,1118.038,30.694,7.831,31.3,9.2,-0.066802979,-0.019999504,31.3,9.2,-50.4,32.5,-0.080001831,-0.009998322,-50.3,32.5,0.5,-5.5,2190.5,835.5
-0.075294495,-0.004997253,-0.124801636,-0.004997253,-0.124801636,-0.01999855,-0.096801758,-0.01999855,1635.106,974.96,-13.098,-1.954,-0.075294495,-0.004997253,106.3,120.6,0.024257659912109375,0.010289549827575684,1635.469,974.808,-13.122,-1.965,68.3,111.1,-0.075302124,-0.004997253,68.4,111.1,-50,122.8,-0.080001831,-0.009994507,-49.9,122.8,-0.5,-1.5,2189.5,839.5
-0.075294495,-0.004997253,-0.124801636,-0.004997253,-0.124801636,-0.01999855,-0.096801758,-0.01999855,1538.28,1286.549,-6.712,19.052,-0.124801636,-0.004997253,230.8,120.6,-0.05257225,0.036808013916015625,1537.5,1286,-6.659,19.016,186.4,90.1,-0.11479187,-0.01499939,186.5,90.1,-50,77.5,-0.080001831,-0.019996643,-49.9,77.5,0.911376953,1.54949951171875,2190.911,842.549
-0.075294495,-0.004997253,-0.124801636,-0.004997253,-0.124801636,-0.01999855,-0.096801758,-0.01999855,1582.541,1273.096,-9.678,18.136,-0.124801636,-0.01999855,230.8,28.5,0.011504173278808594,0.009189605712890625,1582.713,1272.96,-9.69,18.127,189.3,-1.1,-0.144790649,-0.019999385,189.5,-1.1,-50.4,32.5,-0.080001831,-0.009998322,-50.3,32.5,0.276855469,-5.006469727,2190.277,835.994
-0.075294495,-0.004997253,-0.124801636,-0.004997253,-0.124801636,-0.01999855,-0.096801758,-0.01999855,1163.577,939.739,18.569,-4.218,-0.076797485,-0.01999855,113,28.5,-0.005346298,-0.006883144,1163.496,939.84,18.574,-4.211,43.4,21.2,-0.086799622,-0.009998322,43.5,21.2,-50.4,-12,-0.080001831,-0.020000458,-50.3,-12,-2.5,-1,2187.5,840
-0.075294495,0.0050048828125,-0.124801636,0.0050048828125,-0.124801636,-0.01999855,-0.096801758,-0.010000229,1093.32,1165.463,23.202,11,-0.075294495,0.0050048828125,106.3,120.6,0.000202178955078125,-0.005738258,1093.322,1165.548,23.202,11.006,32,98.1,-0.075302124,-0.004997253,32.1,98.1,-50.4,-12,-0.080001831,-0.010000229,-50.3,-12,-1,-3.5,2189,837.5
-0.075294495,0.0050048828125,-0.124801636,0.0050048828125,-0.124801636,-0.01999855,-0.096801758,-0.010000229,1073.562,1356.772,24.458,23.888,-0.124801636,0.0050048828125,230.8,120.6,0.0005855560302734375,0.014455795288085938,1073.572,1356.558,24.458,23.874,155.2,85.2,-0.104812622,-0.004997253,155.3,85.2,-50,122.8,-0.080001831,7.62939453125e-06,-49.9,122.8,-0.5,-2,2189.5,839
-0.075294495,0.0050048828125,-0.124801636,0.0050048828125,-0.124801636,-0.01999855,-0.096801758,-0.010000229,1149.838,1119.028,19.425,7.86,-0.124801636,-0.010000229,230.8,28.5,-0.005577087,-0.008133411,1149.754,1119.148,19.431,7.868,160.2,9.1,-0.134811401,-0.010000229,160.4,9.2,-50,77.5,-0.080001831,-1,-49.9,77.5,2,2.5,2192,843.5
-0.075294495,0.0050048828125,-0.124801636,0.0050048828125,-0.124801636,-0.01999855,-0.096801758,-0.010000229,1340.916,1199.309,6.569,13.222,-0.076797485,-0.010000229,113,28.5,0.015573501586914062,-0.008266449,1341.147,1199.433,6.553,13.231,55.4,3.8,-0.086799622,-2.38E-07,55.5,3.8,-50.4,32.5,-0.080001831,-1,-50.3,32.5,-1,-6.5,2189,834.5
-0.075294495,0.0050048828125,-0.104797363,0.0050048828125,-0.104797363,-0.010000229,-0.076797485,-0.010000229,1170.635,1101.932,18.035,6.703,-0.075294495,0.0050048828125,106.3,120.6,-0.001663208,-0.009065151,1170.61,1102.067,18.037,6.713,37.1,102.4,-0.075298309,-0.004997253,37.2,102.4,-50,122.8,-0.060001373,7.62939453125e-06,-49.9,122.8,0.450683594,-1.384033203,2190.451,839.616
-0.075294495,0.0050048828125,-0.104797363,0.0050048828125,-0.104797363,-0.010000229,-0.076797485,-0.010000229,1273.863,771.648,11.227,-15.564,-0.104797363,0.0050048828125,230.8,120.6,0.013780593872070312,-0.016152382,1274.067,771.888,11.213,-15.548,168.4,124.7,-0.094787598,0.00499725341796875,168.5,124.7,-50.4,-12,-0.080001831,-0.010000229,-50.3,-12,-2.979492188,-0.112609863,2187.021,840.887
-0.075294495,0.0050048828125,-0.104797363,0.0050048828125,-0.104797363,-0.010000229,-0.076797485,-0.010000229,1233.331,887.177,13.905,-7.774,-0.104797363,0,230.8,28.5,0.0015411376953125,-0.013559341,1233.353,887.379,13.904,-7.76,165.7,24.8,-0.094802856,1.9073486328125e-06,165.8,24.8,-50,77.5,-0.080001831,-1,-49.9,77.5,2.350097656,3.9500732421875,2192.35,844.95
-0.075294495,0.0050048828125,-0.104797363,0.0050048828125,-0.104797363,-0.010000229,-0.076797485,-0.010000229,796.658,1132.264,43.129,8.832,-0.076797485,-0.010000229,113,28.5,-0.000648499,0.000713348388671875,796.649,1132.253,43.13,8.831,18.8,8.2,-0.086797714,-0.009999275,18.9,8.2,-50.4,32.5,-0.080001831,-1,-50.3,32.5,-1,-6.5,2189,834.5
-0.075294495,0.0050048828125,-0.104797363,0.0050048828125,-0.104797363,-0.010000229,-0.076797485,-0.010000229,1391.683,1151.819,3.178,10.012,-0.075294495,0.0050048828125,106.3,120.6,0.015471458435058594,-0.018074989,1391.912,1152.088,3.163,10.03,52,99.1,-0.055297852,-0.004997253,52.1,99.1,-50,122.8,-0.080001831,7.62939453125e-06,-49.9,122.8,-1.057617188,-1.711547852,2188.942,839.288
-0.075294495,0.0050048828125,-0.104797363,0.0050048828125,-0.104797363,-0.010000229,-0.076797485,-0.010000229,1349.601,1067.71,6.034,4.358,-0.104797363,0.0050048828125,230.8,120.6,-0.002139568,-0.001363754,1349.569,1067.73,6.036,4.359,173.6,104.8,-0.094802856,0.0050048828125,173.7,104.8,-50,77.5,-0.080001831,-0.009994507,-49.9,77.5,1,2,2191,843
-0.075294495,0.0050048828125,-0.104797363,0.0050048828125,-0.104797363,-0.010000229,-0.076797485,-0.010000229,1349.682,909.392,6.087,-6.305,-0.104797363,-0.010000229,230.8,28.5,-0.000234604,-0.009570599,1349.677,909.534,6.087,-6.295,173.6,23.3,-0.094802856,-1,173.7,23.3,-50.4,-12,-0.080001831,-0.010000229,-50.3,-12,-3.626708984,0.02178955078125,2186.373,841.022
-0.075294495,0.0050048828125,-0.104797363,0.0050048828125,-0.104797363,-0.010000229,-0.076797485,-0.010000229,1333.672,991.277,7.131,-0.786,-0.076797485,0,113,28.5,0.027341842651367188,-0.00089711,1334.079,991.292,7.104,-0.785,54.8,17.8,-0.086795807,-0.009998322,54.9,17.8,-50.4,32.5,-0.080001831,-1,-50.3,32.5,-1.269042969,-5.484985352,2188.731,835.515
-0.055297852,0.0050048828125,-0.084793091,0.0050048828125,-0.084793091,-0.010000229,-0.056800842,-0.010000229,1273.233,1033.088,11.173,2.044,-0.055297852,0.0050048828125,106.2,120.6,0.02432727813720703,-0.004150629,1273.595,1033.151,11.149,2.048,44,107.1,-0.065296173,-0.004997253,44.1,107.1,-50,122.8,-0.040000916,7.62939453125e-06,-50,122.8,0,-1.5,2190,839.5
-0.055297852,0.0050048828125,-0.084793091,0.0050048828125,-0.084793091,-0.010000229,-0.056800842,-0.010000229,1159.493,1320.756,18.703,21.443,-0.084793091,0.0050048828125,230.7,120.6,-0.017456055,-0.008872986,1159.232,1320.887,18.721,21.452,161,87.7,-0.084793091,-0.004997253,161,87.7,-50.4,-12,-0.060001373,-0.010000229,-50.3,-12,-2.5,-3.5,2187.5,837.5
-0.055297852,0.0050048828125,-0.084793091,0.0050048828125,-0.084793091,-0.010000229,-0.056800842,-0.010000229,1384.107,853.122,3.796,-10.102,-0.084793091,0,230.7,28.5,-0.005609035,-0.005280495,1384.023,853.2,3.802,-10.097,175.9,27.1,-0.08480835,-1,175.9,27.1,-50,77.5,-0.060001373,-1,-49.9,77.5,2.400146484,3.7000732421875,2192.4,844.7
-0.055297852,0.0050048828125,-0.084793091,0.0050048828125,-0.084793091,-0.010000229,-0.056800842,-0.010000229,1329.232,1344.818,7.3,23.025,-0.056800842,-0.010000229,113,28.5,-1,-1,-1,-1,-1,-1,54.6,-6,-0.056800842,-4.77E-07,54.7,-6,-50.4,32.5,-0.060001373,-1,-50.3,32.5,0.748291016,-6.985473633,2190.748,834.015
-0.075294495,0.0050048828125,-0.124801636,0.0050048828125,-0.124801636,-0.010000229,-0.096801758,-0.010000229,1193.773,1262.016,16.424,17.479,-0.075294495,0.0050048828125,106.3,120.6,-0.0032444,0.0060558319091796875,1193.725,1261.926,16.427,17.473,38.8,91.6,-0.095298767,-0.004997253,38.9,91.7,-50.4,-12,-0.080001831,-0.010000229,-50.3,-12,-0.4765625,-1.442321777,2189.523,839.558
-0.075294495,0.0050048828125,-0.124801636,0.0050048828125,-0.124801636,-0.010000229,-0.096801758,-0.010000229,1131.42,1215.396,20.626,14.354,-0.124801636,0.0050048828125,230.8,120.6,0.007534027099609375,-0.003723145,1131.532,1215.452,20.619,14.358,159,94.8,-0.134811401,-0.004997253,159.2,94.8,-50.4,32.5,-0.080001831,-1,-50.3,32.5,1,-6.50012207,2191,834.5
-0.075294495,0.0050048828125,-0.124801636,0.0050048828125,-0.124801636,-0.010000229,-0.096801758,-0.010000229,1255.311,1089.185,12.356,5.826,-0.124801636,-0.010000229,230.8,28.5,-0.000435829,0.0033197402954101562,1255.305,1089.136,12.356,5.822,167.3,11.2,-0.104797363,-1,167.4,11.2,-50,122.8,-0.080001831,7.62939453125e-06,-49.9,122.8,0,-1.5,2190,839.5
-0.075294495,0.0050048828125,-0.124801636,0.0050048828125,-0.124801636,-0.010000229,-0.096801758,-0.010000229,1153.167,1055.262,19.225,3.564,-0.076797485,-0.010000229,113,28.5,0.0008563995361328125,-0.005464315,1153.18,1055.343,19.224,3.57,42.7,13.4,-0.086803436,9.5367431640625e-07,42.8,13.4,-50,77.5,-0.080001831,-1,-49.9,77.5,2.5,2,2192.5,843
-0.055297852,-0.004997253,-0.104797363,-0.004997253,-0.104797363,-0.01999855,-0.076797485,-0.01999855,794.58,1088.517,43.285,5.886,-0.055297852,-0.004997253,106.2,120.6,-0.040664673,-0.00055027,793.974,1088.523,43.325,5.887,11.9,103.2,-0.055298805,-0.01499939,12,103.3,-50,122.8,-0.060001373,-0.009994507,-49.9,122.8,1,-2,2191,839
-0.055297852,-0.004997253,-0.104797363,-0.004997253,-0.104797363,-0.01999855,-0.076797485,-0.01999855,1210.713,988.019,15.387,-0.977,-0.104797363,-0.004997253,230.8,120.6,-1,-1,-1,-1,-1,-1,164.3,110.1,-0.094802856,-0.024993896,164.4,110.1,-50,77.5,-0.060001373,-0.019996643,-49.9,77.5,2,2,2192,843
-0.055297852,-0.004997253,-0.104797363,-0.004997253,-0.104797363,-0.01999855,-0.076797485,-0.01999855,987.76,1076.44,30.321,5.029,-0.104797363,-0.01999855,230.8,28.5,-0.023338318,-0.021988869,987.41,1076.766,30.344,5.051,149.3,12,-0.104797363,-0.010000229,149.4,12,-50.4,32.5,-0.060001373,-0.009998322,-50.3,32.5,-0.005126953,-6.017150879,2189.995,834.983
-0.055297852,-0.004997253,-0.104797363,-0.004997253,-0.104797363,-0.01999855,-0.076797485,-0.01999855,984.452,1279.688,30.469,18.718,-0.056800842,-0.01999855,113,28.5,-0.005022049,-0.009571075,984.376,1279.83,30.474,18.727,31.5,-1.7,-0.046800613,-0.019999385,31.5,-1.7,-50.4,-12,-0.060001373,-0.020000458,-50.3,-12,-4,-1.5,2186,839.5
-0.055297852,-0.004997253,-0.104797363,-0.004997253,-0.104797363,-0.01999855,-0.076797485,-0.01999855,1334.304,1163.553,7.026,10.816,-0.055297852,-0.004997253,106.2,120.6,0.003627777099609375,0.03209972381591797,1334.36,1163.076,7.022,10.784,48.2,98.3,-0.065296173,-0.024993896,48.2,98.3,-50,122.8,-0.060001373,-0.009994507,-49.9,122.8,-0.5,-1.5,2189.5,839.5
-0.055297852,-0.004997253,-0.104797363,-0.004997253,-0.104797363,-0.01999855,-0.076797485,-0.01999855,1572.863,1159.87,-8.987,10.513,-0.104797363,-0.004997253,230.8,120.6,0.0006799697875976562,-0.007462502,1572.872,1159.981,-8.988,10.52,188.6,98.6,-0.11479187,-0.01499939,188.8,98.6,-50,77.5,-0.060001373,-0.019996643,-49.9,77.5,0.923339844,1.571289063,2190.923,842.571
-0.055297852,-0.004997253,-0.104797363,-0.004997253,-0.104797363,-0.01999855,-0.076797485,-0.01999855,1386.02,1205.031,3.539,13.597,-0.104797363,-0.01999855,230.8,28.5,-0.006542921,-0.014400482,1385.921,1205.245,3.546,13.612,176.1,3.4,-0.084793091,-0.010000229,176.2,3.4,-50.4,-12,-0.060001373,-0.020000458,-50.3,-12,-4,-1.5,2186,839.5
-0.055297852,-0.004997253,-0.104797363,-0.004997253,-0.104797363,-0.01999855,-0.076797485,-0.01999855,982.87,1298.839,30.568,20.008,-0.056800842,-0.010000229,113,28.5,0.00583648681640625,-0.006341934,982.956,1298.934,30.562,20.014,31.4,-3,-0.046800613,-0.010000229,31.4,-3,-50.4,32.5,-0.060001373,-0.009998322,-50.3,32.5,-0.5,-5,2189.5,836
-0.055297852,-0.004997253,-0.104797363,-0.004997253,-0.104797363,-0.01999855,-0.076797485,-0.01999855,1513.235,1304.766,-5.037,20.285,-0.055297852,-0.004997253,106.2,120.6,0.007304191589355469,-0.011081696,1513.343,1304.931,-5.045,20.296,60.2,88.8,-0.055297852,-0.024993896,60.3,88.9,-50.4,-12,-0.060001373,-0.020000458,-50.3,-12,-0.571777344,1.013916016,2189.428,842.014
-0.055297852,-0.004997253,-0.104797363,-0.004997253,-0.104797363,-0.01999855,-0.076797485,-0.01999855,1249.336,1207.572,12.714,13.8,-0.104797363,-0.004997253,230.8,120.6,0.0065860748291015625,-0.002633095,1249.434,1207.611,12.707,13.803,166.9,95.3,-0.074798584,-0.004997253,167,95.3,-50.4,32.5,-0.060001373,-0.009998322,-50.3,32.5,-1.299316406,-7.884155273,2188.701,833.116
